-1
183 279 1
270 307 1
312 442 1
316 354 1
31 103 1
348 393 1
279 336 1
305 442 1
7 58 1
74 160 1
111 170 1
165 255 1
195 254 1
207 315 1
231 306 1
269 340 1
2 122 1
309 383 1
174 250 1
341 431 1
59 191 1
129 165 1
172 201 1
331 418 1
75 190 1
21 66 1
36 122 1
170 262 1
203 314 1
287 335 1
2 143 1
26 64 1
66 166 1
258 341 1
304 373 1
309 413 1
347 442 1
9 96 1
185 212 1
185 245 1
328 355 1
92 170 1
209 325 1
286 328 1
198 266 1
30 131 1
39 131 1
44 140 1
52 176 1
87 188 1
173 228 1
290 312 1
11 113 1
326 385 1
47 132 1
59 197 1
62 190 1
133 176 1
157 296 1
286 303 1
31 97 1
19 80 1
34 117 1
39 63 1
119 174 1
156 269 1
166 213 1
243 311 1
13 87 1
320 431 1
315 427 1
154 276 1
156 283 1
198 267 1
258 304 1
328 384 1
76 193 1
24 146 1
43 69 1
61 152 1
165 277 1
166 290 1
19 143 1
24 66 1
34 81 1
48 50 1
130 186 1
313 401 1
337 445 1
341 416 1
1 128 1
343 400 1
30 54 1
109 195 1
110 168 1
131 198 1
151 286 1
160 208 1
232 327 1
17 55 1
323 365 1
329 359 1
349 380 1
279 318 1
38 128 1
179 293 1
14 143 1
202 315 1
337 430 1
161 220 1
103 160 1
156 282 1
184 232 1
186 293 1
204 341 1
206 337 1
335 412 1
88 155 1
143 189 1
156 273 1
314 391 1
10 92 1
44 72 1
121 190 1
271 349 1
294 303 1
0 93 1
40 147 1
114 156 1
150 217 1
208 311 1
216 330 1
321 436 1
335 431 1
5 133 1
36 70 1
96 160 1
167 287 1
5 112 1
31 67 1
45 116 1
75 152 1
90 190 1
110 155 1
140 150 1
150 247 1
16 99 1
167 250 1
189 280 1
231 335 1
335 437 1
344 390 1
164 245 1
66 190 1
124 153 1
159 255 1
166 231 1
203 343 1
231 325 1
267 338 1
15 101 1
318 406 1
331 390 1
314 358 1
27 50 1
136 152 1
155 213 1
329 422 1
7 62 1
109 164 1
117 179 1
231 324 1
265 341 1
15 76 1
47 81 1
230 306 1
233 317 1
236 318 1
305 424 1
312 395 1
3 90 1
269 347 1
284 344 1
314 417 1
33 129 1
89 182 1
111 176 1
182 265 1
227 321 1
248 303 1
327 438 1
55 157 1
5 91 1
11 94 1
38 110 1
64 160 1
164 223 1
191 212 1
259 347 1
0 71 1
209 327 1
296 329 1
331 425 1
343 385 1
343 448 1
186 206 1
168 229 1
300 378 1
110 179 1
74 168 1
78 162 1
141 187 1
296 300 1
318 364 1
45 141 1
41 115 1
224 319 1
275 322 1
331 366 1
39 76 1
84 166 1
110 189 1
183 240 1
251 301 1
273 322 1
314 374 1
318 362 1
6 129 1
74 191 1
171 265 1
173 298 1
208 333 1
24 86 1
40 115 1
117 164 1
260 302 1
282 315 1
313 369 1
316 415 1
323 353 1
16 110 1
91 183 1
192 288 1
196 284 1
234 349 1
43 120 1
266 324 1
283 342 1
317 417 1
340 386 1
63 161 1
13 72 1
61 186 1
196 227 1
235 305 1
287 340 1
348 408 1
4 141 1
50 173 1
61 174 1
111 159 1
145 176 1
176 249 1
195 299 1
227 327 1
22 60 1
222 316 1
232 307 1
327 362 1
13 81 1
48 140 1
100 169 1
165 219 1
174 214 1
211 312 1
345 430 1
25 108 1
86 174 1
125 150 1
159 290 1
178 289 1
272 327 1
284 342 1
307 401 1
67 192 1
304 440 1
311 403 1
342 358 1
235 312 1
159 297 1
190 255 1
241 340 1
308 387 1
317 436 1
322 445 1
32 63 1
179 204 1
179 236 1
314 357 1
317 357 1
170 231 1
54 153 1
118 195 1
160 224 1
161 253 1
199 238 1
215 336 1
349 402 1
35 99 1
68 182 1
115 170 1
188 270 1
327 366 1
336 357 1
343 390 1
38 125 1
210 312 1
232 329 1
249 309 1
321 429 1
327 398 1
42 134 1
96 192 1
104 174 1
246 339 1
332 436 1
339 364 1
71 170 1
30 119 1
168 284 1
303 395 1
322 417 1
330 382 1
7 99 1
75 174 1
97 176 1
115 184 1
156 230 1
169 212 1
197 265 1
203 342 1
21 67 1
271 317 1
235 307 1
10 127 1
291 335 1
301 437 1
320 382 1
323 399 1
336 362 1
9 103 1
79 181 1
109 197 1
190 276 1
221 300 1
236 331 1
12 119 1
42 108 1
52 182 1
186 250 1
325 358 1
2 117 1
8 122 1
25 117 1
28 101 1
168 242 1
252 345 1
258 303 1
0 116 1
77 155 1
126 182 1
192 289 1
241 342 1
328 367 1
38 118 1
156 265 1
175 217 1
183 224 1
187 263 1
267 337 1
329 354 1
332 415 1
125 175 1
246 318 1
57 191 1
55 178 1
62 150 1
132 161 1
164 241 1
196 270 1
248 345 1
267 328 1
13 92 1
268 301 1
178 242 1
185 200 1
272 306 1
38 134 1
19 103 1
193 246 1
245 310 1
248 312 1
272 300 1
329 386 1
336 421 1
14 64 1
349 447 1
39 85 1
45 97 1
47 59 1
79 161 1
80 178 1
217 310 1
267 334 1
25 60 1
312 378 1
301 367 1
98 184 1
281 323 1
46 107 1
134 191 1
157 209 1
300 373 1
100 175 1
4 129 1
157 240 1
196 221 1
196 250 1
199 236 1
237 325 1
249 318 1
3 93 1
277 340 1
93 165 1
145 169 1
156 221 1
162 261 1
189 217 1
245 324 1
331 369 1
54 162 1
331 408 1
336 446 1
179 280 1
27 86 1
128 184 1
230 335 1
311 445 1
24 71 1
68 160 1
92 164 1
194 203 1
242 301 1
283 332 1
310 407 1
43 124 1
138 170 1
148 193 1
185 249 1
190 288 1
216 321 1
313 412 1
336 432 1
25 101 1
39 68 1
41 131 1
45 130 1
51 151 1
53 160 1
135 170 1
150 286 1
20 132 1
192 201 1
195 298 1
189 236 1
112 162 1
218 335 1
307 382 1
33 53 1
142 197 1
193 263 1
315 360 1
12 54 1
124 184 1
21 69 1
83 172 1
114 157 1
192 258 1
195 207 1
230 333 1
281 314 1
308 431 1
29 63 1
332 351 1
76 185 1
155 201 1
201 312 1
218 317 1
16 67 1
338 381 1
345 405 1
299 319 1
129 156 1
318 433 1
7 68 1
113 163 1
129 170 1
267 348 1
287 316 1
329 355 1
9 107 1
48 66 1
122 164 1
172 274 1
261 314 1
18 147 1
185 234 1
172 254 1
76 184 1
242 316 1
335 415 1
17 138 1
42 92 1
76 168 1
130 163 1
174 296 1
182 207 1
200 338 1
245 314 1
35 103 1
277 322 1
248 309 1
114 161 1
124 190 1
182 266 1
191 206 1
53 186 1
102 197 1
176 267 1
348 351 1
72 180 1
53 195 1
56 155 1
141 166 1
212 313 1
217 308 1
238 300 1
291 345 1
40 145 1
335 435 1
308 390 1
94 179 1
122 186 1
46 54 1
39 129 1
139 191 1
143 178 1
151 284 1
225 328 1
303 411 1
316 441 1
15 83 1
347 409 1
344 446 1
101 167 1
165 274 1
246 306 1
330 422 1
347 378 1
163 296 1
146 173 1
183 256 1
206 349 1
281 334 1
303 367 1
345 412 1
125 155 1
153 200 1
218 343 1
262 314 1
321 350 1
22 87 1
258 344 1
339 362 1
92 163 1
40 94 1
52 180 1
186 223 1
201 346 1
293 327 1
322 366 1
10 81 1
128 172 1
184 215 1
304 428 1
334 430 1
35 138 1
19 93 1
39 142 1
81 181 1
173 240 1
192 227 1
206 314 1
214 348 1
9 98 1
349 437 1
282 347 1
112 174 1
160 225 1
168 283 1
175 218 1
203 336 1
248 308 1
307 397 1
16 69 1
341 405 1
224 320 1
260 337 1
184 246 1
99 170 1
180 241 1
192 276 1
272 316 1
346 443 1
94 181 1
156 259 1
263 304 1
324 401 1
150 236 1
138 157 1
167 244 1
172 220 1
185 289 1
198 251 1
278 308 1
283 326 1
32 100 1
301 447 1
318 373 1
333 364 1
109 181 1
176 276 1
190 287 1
196 244 1
240 323 1
327 437 1
170 254 1
114 185 1
283 329 1
289 321 1
307 411 1
73 190 1
67 159 1
164 275 1
167 210 1
203 308 1
293 329 1
55 155 1
24 113 1
33 76 1
158 219 1
265 317 1
270 339 1
9 125 1
60 188 1
105 152 1
191 288 1
313 444 1
325 370 1
24 121 1
114 196 1
162 257 1
281 347 1
37 72 1
16 71 1
34 105 1
81 169 1
161 218 1
294 331 1
320 436 1
327 423 1
3 149 1
38 149 1
165 270 1
175 228 1
295 339 1
315 405 1
24 74 1
120 190 1
239 345 1
341 399 1
6 77 1
150 230 1
292 307 1
316 405 1
12 123 1
39 71 1
132 153 1
143 196 1
151 204 1
262 327 1
342 425 1
32 80 1
137 188 1
192 213 1
38 139 1
139 160 1
191 279 1
218 310 1
271 311 1
287 310 1
307 405 1
317 351 1
79 198 1
325 353 1
4 96 1
16 140 1
178 282 1
199 281 1
210 328 1
213 308 1
260 328 1
0 143 1
286 301 1
338 391 1
269 313 1
199 291 1
222 318 1
229 343 1
236 304 1
296 332 1
307 364 1
338 424 1
93 184 1
41 52 1
58 152 1
163 200 1
202 304 1
209 300 1
249 304 1
261 335 1
15 124 1
349 449 1
30 82 1
123 167 1
137 190 1
175 244 1
197 270 1
307 372 1
321 382 1
19 58 1
327 400 1
323 414 1
106 152 1
164 281 1
193 254 1
220 327 1
250 337 1
291 325 1
83 184 1
20 133 1
56 175 1
279 321 1
294 338 1
298 325 1
305 382 1
319 379 1
18 121 1
333 438 1
329 372 1
126 153 1
161 269 1
223 323 1
279 305 1
6 121 1
302 351 1
180 202 1
9 104 1
208 316 1
224 308 1
257 338 1
3 140 1
37 147 1
44 129 1
102 193 1
342 410 1
18 113 1
17 139 1
21 129 1
153 272 1
234 344 1
300 374 1
10 116 1
91 156 1
124 179 1
155 263 1
166 260 1
294 344 1
37 61 1
343 418 1
67 182 1
162 293 1
164 294 1
302 441 1
312 375 1
4 133 1
177 297 1
300 380 1
6 51 1
10 99 1
12 92 1
51 195 1
80 169 1
118 165 1
136 154 1
163 282 1
4 58 1
315 377 1
336 358 1
339 397 1
310 394 1
135 181 1
153 287 1
190 238 1
239 337 1
324 357 1
324 429 1
87 165 1
186 284 1
327 395 1
161 296 1
179 258 1
212 316 1
236 301 1
339 370 1
343 357 1
72 196 1
49 148 1
72 152 1
178 271 1
333 418 1
335 418 1
25 55 1
22 114 1
91 194 1
139 198 1
199 266 1
287 317 1
4 50 1
32 73 1
134 172 1
301 383 1
309 435 1
315 350 1
20 119 1
47 94 1
49 66 1
125 165 1
165 243 1
271 316 1
42 101 1
49 144 1
141 160 1
300 441 1
6 99 1
165 293 1
123 179 1
151 266 1
162 206 1
327 447 1
40 52 1
124 177 1
26 96 1
152 281 1
171 285 1
196 266 1
220 303 1
298 320 1
324 398 1
128 181 1
30 114 1
49 93 1
82 197 1
246 347 1
19 87 1
31 61 1
192 240 1
226 327 1
235 301 1
347 352 1
26 76 1
70 159 1
85 167 1
143 183 1
190 237 1
192 255 1
254 349 1
264 324 1
25 138 1
336 412 1
105 185 1
113 158 1
163 292 1
257 348 1
267 306 1
324 359 1
333 439 1
3 125 1
86 198 1
246 320 1
284 331 1
320 430 1
337 376 1
1 83 1
14 70 1
63 190 1
113 180 1
306 438 1
308 353 1
8 77 1
84 199 1
99 162 1
107 191 1
156 203 1
215 341 1
228 308 1
259 313 1
0 67 1
300 419 1
44 55 1
56 181 1
111 172 1
174 255 1
255 342 1
300 381 1
300 391 1
7 139 1
346 432 1
325 415 1
46 96 1
199 228 1
236 347 1
273 315 1
347 374 1
41 79 1
174 238 1
279 316 1
118 160 1
174 237 1
121 157 1
243 335 1
262 328 1
310 369 1
109 166 1
59 153 1
77 180 1
82 180 1
121 178 1
145 179 1
243 313 1
300 432 1
12 94 1
314 444 1
30 113 1
61 181 1
162 227 1
166 245 1
265 328 1
325 434 1
347 425 1
10 98 1
119 191 1
121 177 1
190 226 1
225 317 1
261 328 1
278 349 1
301 441 1
49 106 1
329 371 1
337 447 1
310 449 1
49 73 1
243 305 1
308 401 1
332 352 1
45 105 1
129 168 1
142 192 1
185 287 1
258 302 1
274 339 1
284 333 1
300 420 1
33 135 1
303 431 1
16 82 1
72 155 1
102 155 1
158 258 1
325 404 1
342 383 1
13 137 1
152 292 1
258 333 1
342 434 1
5 134 1
156 268 1
184 253 1
230 330 1
289 342 1
6 66 1
310 415 1
27 145 1
28 86 1
55 164 1
138 182 1
146 196 1
179 286 1
190 292 1
10 108 1
151 255 1
162 299 1
285 334 1
330 445 1
335 417 1
135 179 1
97 193 1
178 221 1
201 331 1
4 57 1
29 90 1
30 140 1
39 87 1
72 171 1
185 280 1
190 225 1
195 297 1
10 112 1
321 449 1
260 339 1
168 215 1
189 210 1
300 437 1
301 387 1
304 388 1
325 369 1
105 151 1
28 90 1
44 75 1
58 196 1
73 153 1
79 197 1
116 196 1
151 208 1
23 56 1
326 390 1
207 333 1
24 106 1
29 88 1
42 86 1
256 332 1
267 349 1
294 347 1
314 356 1
24 68 1
321 447 1
250 306 1
267 326 1
314 389 1
347 373 1
132 199 1
120 175 1
143 187 1
180 266 1
190 227 1
22 74 1
29 117 1
67 194 1
68 177 1
84 167 1
84 193 1
344 401 1
21 107 1
268 315 1
315 411 1
320 423 1
346 377 1
198 235 1
82 156 1
311 443 1
12 66 1
288 323 1
302 447 1
129 183 1
92 166 1
100 180 1
268 321 1
332 359 1
66 184 1
20 136 1
28 126 1
40 134 1
84 162 1
115 151 1
294 335 1
303 435 1
14 90 1
308 389 1
207 328 1
278 341 1
328 442 1
337 410 1
342 414 1
343 408 1
23 81 1
151 252 1
164 216 1
237 338 1
339 449 1
1 66 1
91 166 1
119 158 1
128 182 1
161 228 1
308 444 1
30 70 1
48 52 1
50 159 1
66 164 1
74 187 1
83 180 1
123 153 1
153 252 1
0 141 1
215 328 1
276 303 1
284 311 1
287 332 1
332 414 1
181 293 1
123 185 1
294 349 1
7 57 1
228 313 1
233 344 1
326 412 1
338 364 1
99 184 1
88 157 1
99 196 1
115 163 1
159 222 1
184 208 1
230 346 1
318 438 1
64 175 1
73 193 1
98 185 1
153 250 1
233 338 1
297 305 1
339 398 1
346 449 1
24 98 1
176 288 1
197 275 1
157 259 1
145 172 1
159 254 1
173 276 1
186 280 1
282 300 1
81 176 1
111 167 1
171 234 1
171 259 1
317 430 1
345 417 1
346 370 1
57 156 1
18 120 1
27 118 1
29 86 1
85 179 1
198 296 1
216 315 1
317 420 1
4 142 1
196 211 1
289 332 1
19 66 1
179 242 1
322 401 1
334 445 1
30 92 1
62 163 1
329 421 1
336 366 1
19 101 1
14 91 1
61 159 1
97 156 1
166 224 1
201 341 1
240 340 1
294 333 1
9 120 1
333 408 1
334 411 1
326 445 1
160 297 1
173 261 1
176 232 1
337 414 1
49 149 1
21 56 1
41 73 1
45 85 1
46 52 1
191 207 1
279 332 1
301 380 1
0 51 1
305 414 1
188 212 1
130 152 1
150 212 1
164 227 1
179 231 1
189 272 1
249 317 1
289 339 1
34 65 1
315 416 1
327 407 1
297 317 1
17 54 1
25 51 1
335 390 1
13 61 1
181 237 1
203 302 1
244 315 1
314 434 1
319 422 1
60 193 1
44 108 1
20 131 1
174 205 1
194 252 1
314 427 1
328 373 1
122 178 1
54 163 1
171 279 1
213 336 1
237 309 1
281 329 1
306 376 1
30 105 1
26 66 1
256 328 1
280 313 1
302 438 1
306 354 1
20 60 1
35 110 1
76 151 1
268 312 1
272 342 1
320 371 1
342 421 1
22 94 1
23 105 1
172 298 1
327 434 1
2 103 1
153 226 1
158 287 1
291 314 1
316 426 1
319 406 1
322 411 1
106 159 1
43 93 1
46 129 1
69 161 1
220 311 1
262 346 1
337 420 1
344 397 1
5 132 1
116 163 1
185 225 1
223 342 1
305 371 1
334 394 1
50 174 1
88 172 1
208 301 1
264 335 1
296 326 1
329 438 1
34 53 1
68 174 1
132 171 1
157 284 1
169 256 1
180 280 1
183 276 1
233 316 1
35 134 1
292 311 1
310 417 1
340 431 1
347 361 1
283 319 1
82 151 1
167 227 1
240 338 1
312 356 1
326 362 1
330 417 1
10 63 1
113 174 1
161 277 1
167 228 1
242 302 1
258 335 1
343 372 1
23 106 1
163 284 1
201 327 1
205 344 1
338 410 1
21 122 1
75 171 1
83 162 1
102 152 1
116 152 1
207 316 1
247 324 1
341 420 1
74 166 1
345 374 1
18 92 1
33 70 1
49 125 1
80 171 1
146 197 1
175 275 1
233 340 1
14 99 1
245 302 1
320 392 1
237 326 1
92 197 1
104 173 1
222 327 1
39 62 1
30 100 1
134 171 1
156 262 1
173 216 1
174 281 1
176 281 1
188 269 1
7 79 1
266 339 1
272 341 1
262 337 1
158 280 1
170 201 1
170 216 1
172 238 1
176 235 1
276 329 1
329 410 1
23 133 1
100 177 1
211 332 1
330 379 1
48 59 1
63 158 1
3 50 1
161 281 1
196 208 1
260 301 1
303 448 1
312 365 1
321 371 1
324 371 1
95 182 1
271 335 1
307 404 1
312 391 1
39 116 1
47 90 1
74 175 1
176 282 1
273 301 1
276 314 1
301 392 1
317 418 1
36 55 1
338 373 1
326 420 1
113 159 1
122 182 1
150 256 1
182 254 1
195 205 1
204 308 1
308 406 1
37 92 1
329 352 1
21 83 1
147 187 1
156 270 1
225 307 1
2 127 1
174 226 1
237 304 1
310 409 1
44 142 1
75 196 1
271 341 1
68 176 1
32 70 1
55 197 1
83 179 1
156 296 1
190 210 1
195 281 1
279 308 1
27 133 1
330 359 1
304 403 1
24 51 1
93 187 1
165 206 1
207 309 1
279 325 1
304 396 1
9 88 1
23 145 1
43 111 1
172 207 1
184 299 1
193 222 1
198 236 1
225 345 1
2 63 1
308 424 1
338 413 1
239 328 1
36 58 1
121 193 1
17 102 1
31 123 1
158 265 1
196 268 1
234 335 1
238 320 1
276 347 1
319 362 1
17 92 1
8 123 1
23 75 1
305 446 1
308 407 1
4 121 1
104 152 1
172 227 1
265 324 1
274 308 1
102 194 1
28 140 1
230 329 1
251 333 1
293 308 1
9 53 1
57 186 1
123 182 1
176 244 1
304 435 1
15 129 1
212 343 1
263 326 1
268 324 1
272 329 1
281 306 1
310 431 1
127 174 1
126 154 1
136 162 1
277 333 1
311 428 1
22 113 1
65 156 1
139 154 1
145 173 1
159 294 1
306 440 1
311 375 1
320 445 1
16 86 1
26 120 1
28 78 1
71 188 1
193 239 1
229 331 1
24 72 1
58 189 1
85 160 1
112 182 1
125 162 1
138 173 1
147 161 1
158 232 1
32 148 1
304 366 1
83 183 1
152 210 1
167 211 1
183 270 1
254 300 1
312 410 1
6 112 1
81 188 1
101 169 1
127 189 1
144 191 1
204 320 1
250 325 1
323 435 1
13 82 1
140 176 1
345 404 1
85 164 1
106 179 1
125 176 1
163 255 1
165 280 1
319 351 1
62 183 1
49 56 1
185 253 1
306 379 1
15 73 1
71 159 1
177 211 1
191 295 1
34 71 1
154 272 1
189 244 1
189 290 1
194 286 1
324 448 1
16 68 1
44 120 1
53 190 1
179 266 1
238 330 1
276 304 1
306 423 1
333 434 1
30 59 1
344 362 1
81 179 1
94 170 1
169 226 1
191 271 1
199 231 1
213 305 1
58 199 1
193 281 1
237 329 1
293 324 1
302 357 1
115 171 1
46 112 1
191 208 1
208 344 1
288 333 1
26 133 1
38 91 1
46 69 1
210 348 1
243 306 1
311 437 1
336 389 1
341 382 1
1 137 1
206 304 1
43 109 1
148 166 1
178 216 1
184 261 1
297 310 1
348 409 1
2 56 1
16 65 1
98 188 1
167 224 1
243 344 1
285 306 1
323 390 1
9 111 1
14 60 1
21 113 1
111 185 1
297 338 1
3 85 1
79 151 1
117 161 1
200 313 1
255 307 1
45 121 1
137 180 1
224 328 1
224 342 1
276 336 1
322 373 1
348 371 1
43 58 1
46 141 1
86 183 1
228 315 1
309 433 1
317 380 1
30 83 1
33 147 1
132 166 1
165 292 1
178 266 1
292 302 1
318 428 1
333 367 1
31 138 1
62 173 1
160 292 1
179 237 1
197 296 1
290 336 1
319 443 1
346 394 1
11 137 1
49 71 1
71 179 1
79 152 1
86 184 1
182 227 1
220 305 1
32 124 1
128 179 1
131 185 1
143 166 1
188 292 1
189 226 1
271 300 1
311 381 1
87 181 1
117 162 1
133 187 1
166 259 1
167 290 1
192 296 1
4 111 1
120 178 1
63 176 1
181 277 1
320 415 1
32 81 1
36 119 1
279 313 1
321 386 1
332 405 1
346 373 1
18 117 1
171 258 1
0 56 1
60 175 1
123 196 1
139 187 1
235 327 1
300 435 1
330 391 1
345 373 1
0 114 1
346 434 1
40 63 1
239 339 1
319 434 1
18 73 1
7 72 1
38 142 1
122 185 1
148 164 1
197 205 1
5 80 1
34 97 1
90 197 1
186 202 1
274 328 1
349 438 1
1 67 1
174 276 1
202 318 1
259 308 1
335 360 1
339 358 1
43 87 1
110 199 1
113 160 1
141 158 1
174 279 1
225 322 1
243 339 1
328 410 1
59 180 1
43 95 1
45 138 1
65 158 1
91 155 1
158 271 1
161 224 1
339 385 1
21 103 1
47 75 1
137 167 1
215 346 1
222 324 1
305 385 1
310 395 1
323 394 1
18 137 1
40 148 1
110 158 1
330 393 1
337 432 1
6 117 1
44 60 1
89 163 1
297 330 1
310 393 1
18 70 1
67 174 1
104 162 1
109 170 1
191 255 1
339 427 1
22 105 1
197 217 1
203 347 1
251 332 1
291 343 1
36 102 1
164 286 1
169 202 1
185 255 1
194 282 1
246 309 1
282 308 1
326 355 1
89 173 1
328 449 1
122 187 1
344 398 1
70 153 1
30 125 1
160 210 1
313 367 1
337 406 1
21 77 1
68 152 1
131 159 1
191 268 1
299 315 1
324 382 1
347 446 1
54 172 1
11 57 1
23 96 1
158 236 1
164 284 1
258 339 1
6 127 1
179 259 1
203 334 1
204 335 1
65 151 1
168 207 1
175 291 1
257 334 1
266 303 1
332 434 1
126 176 1
267 336 1
285 325 1
316 403 1
323 357 1
325 433 1
344 371 1
130 166 1
10 84 1
29 133 1
186 228 1
195 218 1
302 378 1
313 388 1
340 432 1
3 141 1
7 124 1
21 54 1
178 233 1
195 232 1
274 304 1
322 399 1
326 418 1
5 148 1
39 149 1
40 83 1
50 151 1
73 196 1
119 177 1
133 196 1
189 264 1
22 103 1
334 376 1
285 329 1
13 121 1
45 129 1
76 197 1
179 234 1
325 429 1
348 399 1
4 66 1
167 260 1
189 247 1
295 338 1
304 377 1
317 373 1
100 171 1
86 157 1
159 269 1
181 253 1
216 326 1
282 336 1
298 336 1
0 97 1
21 130 1
93 199 1
154 291 1
190 265 1
207 331 1
278 343 1
5 61 1
163 245 1
189 216 1
300 358 1
24 111 1
51 165 1
101 196 1
161 213 1
174 260 1
252 310 1
265 314 1
16 132 1
26 74 1
42 118 1
111 156 1
322 404 1
333 380 1
4 62 1
13 124 1
301 423 1
8 134 1
153 254 1
349 440 1
112 187 1
211 303 1
294 322 1
302 427 1
193 232 1
147 159 1
158 245 1
165 291 1
174 239 1
198 284 1
211 331 1
241 307 1
42 76 1
318 417 1
124 196 1
346 441 1
17 62 1
78 185 1
138 185 1
186 251 1
330 433 1
30 115 1
168 295 1
193 235 1
225 331 1
285 313 1
333 429 1
30 56 1
159 240 1
256 345 1
259 303 1
304 433 1
94 172 1
133 159 1
217 324 1
313 419 1
340 365 1
57 160 1
96 175 1
155 246 1
165 289 1
195 226 1
220 310 1
289 314 1
346 445 1
72 154 1
134 199 1
270 336 1
28 134 1
154 280 1
188 204 1
234 333 1
282 332 1
285 302 1
324 441 1
329 390 1
95 180 1
128 159 1
164 206 1
313 375 1
315 356 1
4 135 1
274 302 1
304 401 1
310 425 1
314 439 1
334 400 1
13 51 1
39 122 1
65 170 1
94 178 1
177 221 1
189 207 1
273 343 1
279 337 1
38 121 1
253 319 1
259 349 1
333 375 1
35 145 1
25 129 1
43 134 1
55 161 1
93 162 1
101 194 1
172 295 1
275 325 1
24 114 1
301 420 1
73 177 1
153 251 1
187 290 1
305 404 1
321 424 1
344 443 1
32 105 1
50 166 1
98 190 1
106 180 1
124 175 1
279 322 1
305 431 1
314 369 1
8 99 1
346 357 1
341 364 1
24 53 1
30 71 1
154 242 1
157 201 1
